Raman Shift (cm-1),EM5_a,EM6_a,Methanol,E60_a,E5_a,E50_a,E30_a,EM1_a,EM8_a,E90_a,Ethanol,EM3_a,E40_a,E20_a,EM2_a,EM9_a,EMX
2540.4,0.010220100757532012,0.010515731564799945,0.0162443137636147,0.003841722990726839,0.029489921435582676,0.0,0.0,0.006000398572223023,0.0122879294503026,0.0003775698664535163,0.018103579753299386,0.009235653482676761,1.623513862662064e-05,0.004284584267972798,0.009690944524737222,0.012897503467563163,0.014208004972970215
2550.4,0.008519565027037355,0.011824034251766573,0.014371660189878475,0.0010163579663478738,0.03525883003960988,0.0,0.0,0.007124526226820281,0.011462578238107955,0.0,0.017561138100239664,0.010149945107243857,0.001793977515674972,0.0,0.009978272667176562,0.01349411109901317,0.013892080628309706
2560.4,0.00842777284236782,0.00998345077999123,0.016627660777195172,0.0,0.007615553852113572,0.0005260063900301114,0.002804448893240059,0.005238437807984671,0.01061056119715227,0.0016626968275263226,0.015847209950148478,0.00847593554606485,0.001953465285000428,0.0006677355303444236,0.008052139065913174,0.011916954759976527,0.011752613824602057
2570.3,0.007726712207871479,0.011864234617389792,0.014450096918489384,0.0015022119892211029,0.0,0.0,0.0,0.0057346168771998055,0.012534383554546192,0.0008077100338145355,0.017071930623923922,0.008589537884656618,0.0,0.0007464380770132589,0.008804072578285407,0.014121904678847807,0.014554182413305635
2580.2,0.011516418561859943,0.010272797564600833,0.013778903931022534,0.0,0.03211752063305431,0.0,0.0,0.0067457636240956,0.013252959373122446,0.0020098465251033545,0.018039910830447717,0.010683294579190015,0.00017717512200402752,0.0,0.009052798827232138,0.012041902664436981,0.013719918432915998
2590.1,0.008537034328269102,0.009807256096145378,0.015561288859846067,6.582331281824736e-05,0.0343363332208579,0.00403116781441751,0.0012221161371824079,0.0059001760449434865,0.012653705033907375,0.0019558156855946575,0.01786966194454886,0.009529142048726546,0.001216710321555822,0.0,0.008033865786117818,0.012688239318623293,0.012572156342217831
2600.0,0.010793397868663667,0.012476370700844796,0.014197954761177441,0.0,0.033942434563229665,0.0020037481316471386,0.0,0.005856967214423458,0.014409018924261623,0.0,0.01688828951289791,0.010821373307652777,0.0,0.003732990735356228,0.010690782210068878,0.01574919198842021,0.016079383084906362
2609.9,0.010818860783426957,0.013317039191132049,0.012433361415743046,0.0024668241521275643,0.004590828872818318,0.0032750826552942714,0.0,0.00747278858018296,0.01590119735069676,0.004410474928392683,0.018667058459907782,0.012362777157056056,0.004607771256220288,0.007090610978773971,0.010055102822507715,0.01679204911654306,0.016450862309628722
2619.7,0.011722007975394104,0.012104897882051775,0.013182490168979566,0.0033878185687734787,0.045266821076986964,0.0038394629303487543,0.0013804342202628662,0.008076416630531356,0.017300950546415728,0.0024575976508182523,0.017312935252181926,0.011881763087576368,0.004101411113230995,0.023328584173561033,0.00976654153037603,0.015463962264351393,0.016837878833857726
2629.6,0.010605816690171448,0.010891397519958327,0.015615118754768075,0.0012811697958037397,0.016304131007459033,0.0002449906714416535,0.005180739867400639,0.007302245744435445,0.014016667412341236,0.0015844318406039296,0.016899282342099965,0.009584898065121496,0.0037745075796314217,0.0010750798898642297,0.009280748102848242,0.012795853799804448,0.013251109108675026
2639.4,0.010259530196638264,0.010383205766766745,0.012432937908725064,0.002959031383058408,0.0,0.004313468395224442,0.003913873310557731,0.007211990607899439,0.013404398192279201,0.0014366854631469598,0.01624841931982251,0.009892335092101967,0.001994122164251891,0.0,0.009590460113351658,0.014316634223499419,0.013306372937770407
2649.2,0.008727130465181056,0.012519371679521786,0.014770958127872724,0.005457905767470967,0.053707780264015334,0.0014517919260881175,0.010308793415298155,0.007728652763385773,0.013320014528702729,0.0012961984184429543,0.016807545494953575,0.011413861384898328,0.00562544800204805,0.003633964129481932,0.009911831166485878,0.012979558339733719,0.014210091759677529
2659.0,0.010964587688473717,0.013845901668876634,0.011194255846731284,0.004390980311134435,0.1032955031045589,0.0017779270507360526,0.015568425567254345,0.006973320335407137,0.016429512175912087,0.001786728245226249,0.017864751525217458,0.011886856039293986,0.00536262139985888,0.012975037205546295,0.010415486864911123,0.017569996725336108,0.017216048994114455
2668.8,0.01118760141954417,0.010702665761498127,0.013241321605631158,0.0005011694932253532,0.060547076405710124,0.0038726510706493114,0.0,0.006555784376989329,0.014467364875549412,0.002203677673393536,0.016082634537736142,0.009077697340582495,0.0033807232648206203,0.004112399909203095,0.00961661825197023,0.01389966906830867,0.013958697886134432
2678.6,0.011685587563197913,0.011032530131893332,0.013436042542634067,0.003889067786043336,0.06943996342787012,0.006929401695286256,0.015921609701880456,0.008103528143375562,0.011077592701631328,0.002735741828890712,0.017156301867673866,0.01286910383709005,0.010206001262571925,0.011879077777024962,0.01077837458326768,0.014736318575993527,0.014531883307817779
2688.3,0.009081904654501522,0.012048636395046003,0.015606759085408935,0.003773943341436904,0.013788310075840362,0.0,0.006587780362491653,0.007753571414073631,0.011019874867609743,0.0036035933404012085,0.01588309013233473,0.009562930196030146,0.005475103915407795,0.005736078901979378,0.010011493600008206,0.011751009165062932,0.01212417165056495
2698.0,0.011801360719296442,0.01374954555351142,0.01278615856903298,0.006859153623158456,0.03888841798515019,0.008189365703845038,0.017725816134209336,0.008867133587252881,0.014913886095042137,0.005630723941448629,0.01808455176561298,0.01272931484288926,0.008231232281371851,0.00720347504231267,0.011311103161586586,0.01590549879142196,0.014100103479209834
2707.8,0.013061796907221566,0.012766124895042488,0.013314963491931758,0.005120881514759132,0.015427874936030012,0.006257002279277175,0.005020858126146779,0.009938633172807783,0.014439153839561318,0.00450695771831347,0.01824710013233105,0.011795639769331026,0.0028988555373606136,0.005591007583885839,0.010596127338937219,0.015204560881813637,0.014738677939267659
2717.5,0.01171352046466936,0.013823082697163033,0.01464910545786812,0.0006631593487653613,0.0,0.0,0.010056057048692148,0.01090328182459033,0.017039260763201926,0.004202363980793294,0.01703415349321335,0.01045354360747736,0.010568227188362955,0.009344875471420067,0.011580980122163879,0.01315372499856897,0.015133811484269096
2727.1,0.01174495616122568,0.014286653914136985,0.010226572359769603,0.003987709173277457,0.03210668933911798,0.010235200988756962,0.004165258803926708,0.010218817881137253,0.014938500081550824,0.004838628950576929,0.019125798730688693,0.013931165951869858,0.010115985523253301,0.015972208400334788,0.01173669561428333,0.01657435468655576,0.01711475984041516
2736.8,0.0118447869231301,0.013527956690378455,0.010192284353794828,0.00617826227047018,0.03295082166353288,0.006191814962176462,0.010415934098131846,0.009541630167511778,0.017615815589059492,0.0054595229212635625,0.019091760124144357,0.014301542243451966,0.007229481384256698,0.0,0.012217930078238131,0.016654845284288358,0.015596575992543387
2746.5,0.011225548884341989,0.012659575883726853,0.011825380831407018,0.002427197738577011,0.018874245046982104,0.002581836550419522,0.015553355201032423,0.010695062093082146,0.015375316178573909,0.003387306704295396,0.016508173167864394,0.012040555643241406,0.005201368244627335,0.007932289282660087,0.012109971840372205,0.015325446729499835,0.015042958839011153
2756.1,0.011252493769498394,0.012712753024231737,0.01239360611189871,0.0060941918179323075,0.004899745612674207,0.0034368097444626303,0.008388167202563667,0.009018887919407782,0.014600507724346743,0.005084631522041345,0.016591874702213977,0.011252560640359508,0.005968621625641707,0.008913102043670806,0.010586561001338821,0.013185453538464509,0.01474675223542149
2765.8,0.010985021026890052,0.012567868155434479,0.011800203189982034,0.003093986260292595,0.03691129733640354,0.0,0.004771773459483781,0.008900923307971115,0.013418470473793251,0.004219073650218736,0.016428656747858095,0.01034419809741013,0.004733177433662011,0.007682465755367028,0.010897954606291838,0.014186297553614842,0.01394694204441039
2775.4,0.012440044095446478,0.013461779553404765,0.01158849666824669,0.006423633719353878,0.004146502264908018,0.009357472793873235,0.011181480716155712,0.009034935526045732,0.0182442689427298,0.00572420380419508,0.017261375299507106,0.012569686368570034,0.006640366806118389,0.007618438503868425,0.011904032826681198,0.016508683583504023,0.017661623089353016
2785.0,0.010862287166145986,0.012591639972627102,0.010985981401318382,0.0033263466819067624,0.04034371601566947,0.007486628814815965,0.011038737675236379,0.007378098182389378,0.014990419105874403,0.0036760386099088114,0.017688085670271456,0.011657105070940341,0.0064346021051750295,0.009293904062225043,0.01066421324925093,0.014701747529390645,0.01565143637357474
2794.5,0.011795882065739298,0.012018133726394181,0.012031836301110715,0.006629447117954689,0.0632175507757253,0.007173607448563349,0.01585376083799932,0.007827779158142492,0.016080848689027014,0.005263632792908102,0.016792591003996143,0.01258150650817403,0.005047608689977676,0.01712157706058077,0.01157806545428726,0.014720510869871634,0.015265454836503625
2804.1,0.010833321458465042,0.012105966722693677,0.010748573534999965,0.0031915897254545544,0.031581378619564296,0.0,0.007462284775452668,0.010154029661668396,0.013857767692531869,0.0067569163488045685,0.01684576938449236,0.013544788903437025,0.01073114023372967,0.026120772271136856,0.012129067330546231,0.013777795007791058,0.015228191611061967
2813.7,0.01291957304785079,0.012001493699471639,0.012027511959611617,0.007226253584767105,0.03474758809575091,0.003868977625904589,0.0061155526268780284,0.008784105017623528,0.01424363225505259,0.0049084789396297325,0.01695486038167151,0.011617007932566504,0.004545315744422916,0.008008633201190992,0.011074447159309664,0.014286518459039837,0.016493448760280072
2823.2,0.009588378614251165,0.01174112928651517,0.012989743321812488,0.006541690608941819,0.04138225894104266,0.00338372892096525,0.008099963943567509,0.010863960457398182,0.011281149411889626,0.006922416541493283,0.016878413006034706,0.010877129541311767,0.004685657463635783,0.01176951508159057,0.010790444854628024,0.011428521519552374,0.01286529268832786
2832.7,0.010588841703648785,0.012596867280840888,0.012541610179360218,0.008386340019225428,0.011037266205654426,0.008177422364311187,0.008130236794595421,0.010911006781173413,0.01318324768546162,0.009265290483094426,0.018729444271531063,0.01422089193252625,0.007925049661400936,0.02069572557728629,0.01317247693383083,0.012855013559164524,0.014602800130573166
2842.2,0.013879618860397623,0.013445969898192618,0.012074457870484027,0.010091419753233848,0.03631783120761395,0.015142501066582372,0.007288631688889431,0.012081632538911287,0.012187186244865877,0.011154208994144283,0.021647279331377084,0.015573516002457776,0.011759742776880109,0.01487473803535152,0.015033028442624247,0.014149023471385889,0.01612661745077426
2851.7,0.013913030516348807,0.014722734561880774,0.013656930688421864,0.013372283648259833,0.02296942439461497,0.008436242053708076,0.008485306903269547,0.016571963316278648,0.01189725552543698,0.016494933520516675,0.023094367053734025,0.01657940402285657,0.010528756972879229,0.009509285452794506,0.017191707647137046,0.011734266824383485,0.01611760702817429
2861.2,0.01753612775376701,0.01783558002113153,0.013784942101305072,0.018546332038779506,0.028861865525796258,0.014851623503952327,0.017529118934657018,0.025814569120990918,0.01741514234454951,0.02093539128278707,0.031816791039503134,0.021217069963226278,0.015161211951323337,0.009382851477931815,0.023334677780659067,0.013992803722916202,0.020704780592827363
2870.7,0.020627288322217874,0.02086404426923052,0.012018938920724915,0.026694401801856085,0.054494495421236716,0.02113243675531439,0.02097263713694899,0.028856830525124784,0.01913239015702474,0.0289790448235637,0.03716370005973845,0.02439489465985146,0.02471711761245317,0.03337112280688004,0.027906554569457318,0.01647336585275769,0.025396081933132204
2880.1,0.02137527796762869,0.01934451712060641,0.01376092814868078,0.02456302506616737,0.04209656022419927,0.022086744080818562,0.03297830950689361,0.024805067049349296,0.018479363811658593,0.02612544207270805,0.035569353490456736,0.02244639998317325,0.027384597266368858,0.02675523602384825,0.02483981535073676,0.015990595223004708,0.02492530715332601
2889.6,0.020750067151511183,0.024232126095670183,0.00693469306887655,0.022760375954378007,0.012418428157064251,0.028469097379811317,0.04048812360733574,0.020960975141756648,0.025996747446983368,0.02002463562828053,0.028142852294745387,0.02483957426404081,0.027493979862574142,0.02786917632859418,0.02469781420560952,0.02384571112911995,0.02760222898070972
2899.0,0.020007556328823325,0.01784582964425122,0.016847210713728838,0.021654117072994167,0.023195692713775976,0.019805243818403474,0.030429653850721983,0.021912317267479678,0.01589462346462745,0.02218887992615647,0.030756739230170933,0.020724273829893027,0.021336679398029038,0.015994759923296364,0.021004139872001584,0.014693269952039498,0.019306298899553702
2908.4,0.017997199491696387,0.018579852439087562,0.01689799457256773,0.024859766261068554,0.014738171627841879,0.02258356562104845,0.030994586834156547,0.023184262032439416,0.01749278021795737,0.02352331652591667,0.031257664952869066,0.021822252331056568,0.0253935955679568,0.02858902265915027,0.022233159913305656,0.016462656910960993,0.020760059025313405
2917.8,0.019115905659815434,0.018036565140922268,0.019744477626962176,0.02068822728564385,0.025165216406341877,0.019735771482550107,0.01844986249898041,0.018784186441061536,0.01771664375556915,0.020149077694684575,0.02782919484065931,0.020657115839722556,0.01701951713915594,0.028620105257168682,0.02050836901250518,0.017440353206402484,0.01954572344267499
2927.2,0.020448149933772416,0.02148473697791587,0.01850706911869588,0.02076151636476048,0.04684375999636841,0.020241133284408828,0.023886097917994845,0.01853390409503498,0.02201729664585436,0.01660748707956549,0.027855588736937293,0.021764824082333874,0.014189369797008649,0.030354435937657666,0.02138074193367072,0.0223707158895622,0.02131883429410138
2936.5,0.02034984607827933,0.021371829832498176,0.027485508717684334,0.015939810020225972,0.02050541613083307,0.015128368732850438,0.011715955066423013,0.018131319298549265,0.021740429737639497,0.016062255880921337,0.02544358990424713,0.019554918626077975,0.014627336355478174,0.010567658684949703,0.019180546101680053,0.021986515975714258,0.018146624803059903
2945.9,0.024360680016307954,0.026841673163423743,0.030921891854626172,0.01594401395914511,0.0826540934907786,0.023365145618134228,0.02394178624345756,0.02051134413211687,0.029342654745195245,0.018018169100786283,0.02752625118319021,0.025614038942108595,0.019346950847723414,0.030915600500525605,0.023818827117566804,0.027238824889218322,0.024272443889683137
2955.2,0.03383076943640264,0.03368260125443697,0.04379022297127171,0.020414463283068722,0.03749678014829297,0.020864750172397264,0.021997527732705687,0.02489422593124772,0.035137817258530504,0.022105062678110052,0.030429577981760533,0.02998143851871136,0.02043627523041518,0.021138832843376792,0.0289798592408152,0.03660625861763158,0.0256151088416384
2964.5,0.0519841580152542,0.053596621272018266,0.06790258866472074,0.02311212957872714,0.0,0.01776996480813163,0.023084654818163203,0.03454435043521217,0.05764296244718316,0.026326726408814758,0.034584186728419924,0.045175303530700726,0.023245573340696817,0.02125734983900859,0.039091836495783,0.05924717469435001,0.034766695056006346
2973.8,0.09585539343843869,0.10032571912159384,0.13847502836732753,0.029350191387238773,0.0,0.028735169357179548,0.019513180486884624,0.05156654149879541,0.10982688165315807,0.03557689090815267,0.04077129162538124,0.07462380946251104,0.026679905715245505,0.0247165114919088,0.061749317162237284,0.11805559584535667,0.055767875811091855
2983.1,0.14699226852090758,0.1578748386204847,0.2557042925999114,0.04134867263503954,0.0491872002149035,0.03738911252434914,0.03819083719452921,0.06714843779048345,0.17742908099602475,0.046820257802684194,0.04970447604535101,0.10609937014324915,0.033109723786181836,0.0376497472904389,0.08521149597329554,0.1940070268316161,0.0840635747728619
2992.4,0.12965274981729366,0.139233959985001,0.27226272192685724,0.044264067495839526,0.053362975037122784,0.04671252869110189,0.03369242273334204,0.07523701364121432,0.15448601486764507,0.05466468258356321,0.060649845046359355,0.10170198323004108,0.043915868493347165,0.04310229658787376,0.08458994196958207,0.17009490383220618,0.08065485692913966
3001.7,0.09050333369005009,0.09071165985122269,0.16366182940602889,0.05377819999477127,0.022345500958556076,0.05653850879427401,0.049088984149793145,0.07841827096889623,0.09493384810672269,0.07222976144219478,0.0734816789428607,0.08577967989136563,0.056497777593596775,0.04477987342766166,0.07780004448059957,0.09819666630248675,0.06628450468898457
3010.9,0.08620661470191669,0.0813709417582605,0.08772407078913483,0.07920916213706047,0.09391449379749656,0.07731394316454415,0.07517548652961145,0.10814615443345259,0.07172006265495272,0.105914343818854,0.09993169461357629,0.09739075775123361,0.072192753532558,0.05871053410173065,0.09757804060121014,0.06851562950762831,0.07690004590934572
3020.2,0.11312804406074403,0.0973961111537826,0.06475958188968395,0.1297339843043386,0.038453454197229966,0.12622471257031112,0.10729020806235003,0.162808680145523,0.07591850469057351,0.16720114217288903,0.1514233083324242,0.13519061218776868,0.11565362276870259,0.10967526722222241,0.1425608686838792,0.0659452815930888,0.1050497778660058
3029.4,0.1335617321972783,0.11451519841262187,0.06024701841840649,0.19200894123191684,0.07475433203575657,0.1799164954694897,0.17768242944718,0.19583304449959843,0.07969288665434128,0.21457507326726294,0.194276199602335,0.16097484438524315,0.17563818839576267,0.16356236903435706,0.1709739552583998,0.06696923475392291,0.13264908531507857
3038.6,0.13456170130081402,0.11338120266488726,0.05863850935115925,0.21025487383415215,0.1354083072963971,0.20029266968396456,0.20107231978850332,0.1844335848528638,0.0860142711690015,0.21224865640147692,0.19173769987196942,0.15884266283934648,0.19299589727362612,0.18788508873118007,0.16463375301788993,0.07366268224559215,0.13297764536804152
3047.8,0.12149042985688654,0.10616080733531627,0.0726477888718046,0.17643469499685596,0.10896879759474629,0.17894486218926042,0.17739677648786462,0.15703863010011976,0.08275880670830116,0.1781614475498325,0.1624452363635727,0.13811546364771277,0.17164513482701452,0.1604130276086578,0.1427211431959433,0.07528292071907683,0.11691073151291219
3057.0,0.12438201874769565,0.11400011984931825,0.09081970565028889,0.16038061320862407,0.09989384153273469,0.16082439067972487,0.15321402644825355,0.15320948935232848,0.09555284414386676,0.16171396256903645,0.14635144260277644,0.13694736262773816,0.15365575864708567,0.15923697872418066,0.13936416108520358,0.08966870336643394,0.12029292828890413
3066.1,0.15935448585887008,0.14372954144001082,0.11036644474257816,0.18591624863111478,0.1145544476039171,0.1829654865930661,0.17536586884391508,0.20130128067314249,0.11719470147085459,0.2048155195953821,0.1794175613530506,0.1821619639606685,0.1714179681960335,0.16228060180398418,0.1859446890461444,0.11200059735889753,0.14954507692612312
3075.3,0.21279613542417464,0.18733861302512259,0.13665576063666637,0.27541159343862337,0.13358372526899803,0.265841043495381,0.2507189582563716,0.2694541853326056,0.1475588291167752,0.3011146766339803,0.2556045836272067,0.2448317969707103,0.25611202253530924,0.24355035901203378,0.24909701379537097,0.13836142948223093,0.17654557128306622
3084.4,0.2113321307650909,0.19524763697118,0.17930435465078798,0.31268350446026033,0.22930794247327083,0.31819685803371445,0.3230977990597909,0.24176464295416644,0.1660731027447055,0.285788022931522,0.25840730119916216,0.2248528756865204,0.3070755658783111,0.314181555778785,0.22268606885086006,0.16395113383487062,0.17580578523663207
3093.5,0.1738218609813097,0.17001447120869476,0.20939537125696958,0.21925228952497977,0.19523271380703391,0.2282868359701447,0.2512265743411867,0.15900555455894672,0.16502263323141048,0.179954748508786,0.17251034444056546,0.16752132601410114,0.22332934827427992,0.24322886204042304,0.15589111546605844,0.1679478717424636,0.1403590515322524
3102.6,0.13494889923577097,0.13184983485171856,0.18202527229350401,0.14525650302691204,0.15385219777025969,0.1406193923499077,0.16138491831677773,0.11867510812656548,0.132174899681778,0.11942711339583288,0.11708542885370349,0.12432363164643143,0.14113966598646224,0.16243635214405636,0.11600583005829512,0.13521777845925695,0.10374604493754692
3111.7,0.11508055944675183,0.10932586158452848,0.12793088908161818,0.12238790903023596,0.09075039186101004,0.12352386709612188,0.1291353507764768,0.12102184172027824,0.10183659188187939,0.12228308207552673,0.11354675174157873,0.11674845805812603,0.12267629120990271,0.13859037675481758,0.11538633133583888,0.09869740005665086,0.09740948675799975
3120.8,0.11001240879244137,0.10033382056802659,0.0944491816721632,0.14550750564701073,0.0783250351241027,0.14519810926656165,0.14018441166379386,0.12965922470194113,0.08719281242077419,0.14138150996051066,0.12943447239503605,0.11917751076247074,0.1402213458302986,0.14291569509411114,0.11992704261032934,0.07902605542293929,0.10659747763276597
3129.9,0.08830683294863416,0.08098851271251963,0.08138070274524972,0.13786235444015313,0.11852242609212413,0.14378416604177505,0.16379134968469697,0.09728164743391605,0.07200049973405592,0.11652225685357238,0.11327221079053737,0.09357867577473049,0.1421211137623472,0.15731135052210005,0.09324203543012764,0.06602079170070743,0.08880146441029198
3138.9,0.06197069114224141,0.06034898654396041,0.07041572547771452,0.09466095451701725,0.09807571316584233,0.10458396252817487,0.11577666094944758,0.060855097554843786,0.0575073210463297,0.06974164695906816,0.07281513611447978,0.06116601942900745,0.10804487667795867,0.11620369283304409,0.05996350340080404,0.05486688276461147,0.05789824115818431
3148.0,0.043597297725730295,0.04424945734205998,0.06068168404766454,0.05479163426188844,0.07137272050042362,0.05831783186168991,0.07169771639127362,0.040771806689244586,0.042727619250145205,0.04023589268068125,0.04767069681714136,0.04319853209872339,0.06214830285555492,0.07502697783025337,0.04096733579604182,0.04413653855717276,0.03918256612705081
3157.0,0.03473894673921735,0.032663183737627645,0.04612024235497296,0.03266290536037166,0.10537342745447903,0.04126605010457538,0.06497212379693822,0.03039625209898952,0.03988368926217263,0.02713049566043069,0.034962406404941915,0.03448273639225781,0.04215867146994687,0.05344405307829017,0.032253359978438034,0.034839192644647674,0.031645316107134655
3166.0,0.029730164618503054,0.031605175050469426,0.036902077697734195,0.024947034319266675,0.052060505008137824,0.021677116814387967,0.02886597530285917,0.02457526840582074,0.031689762215114714,0.01931847377029228,0.029310991284461213,0.027920216022266093,0.027813386330594558,0.033775041333677286,0.02601902333961396,0.03153155121385741,0.02689575719670827
3175.0,0.02481524046646821,0.0243310171784545,0.040435067512326804,0.03930756293276177,0.0,0.009721478796414832,0.008779617752458101,0.02048199055571594,0.02804228560645934,0.010990157524397193,0.02446511960854898,0.03074792206738418,0.012319281876466482,0.0026734536069936126,0.020834710531125674,0.017759403470060952,0.012111611141294021
3184.0,0.020270538847212836,0.02122771345629953,0.029952586632761888,0.014120496325380106,0.08453177824645158,0.01651426875043942,0.023212220805876684,0.01675526523328288,0.022956909217570133,0.011368150376936578,0.02309671135181609,0.01887037855479333,0.018867493587303025,0.01829311554656226,0.017558332763188824,0.02274636233538956,0.017664535861012166
3193.0,0.01819627776033852,0.018976296221568142,0.029230626702765317,0.011285143553003207,0.05038396512453316,0.012621758531674092,0.021359743708812315,0.01462886189793343,0.020582689243729135,0.006725369457584314,0.020482991855775873,0.017175275226827918,0.0131817845371669,0.024748458061696434,0.015464413590321798,0.021113497153300152,0.016204007243034214
3201.9,0.019069965234787403,0.017891186415972607,0.024738919220089358,0.011927582574847339,0.051851590249796485,0.013136366030083023,0.01959159721395562,0.014125506308001728,0.02131917276556457,0.007146946749374736,0.02187455757452372,0.01876650600028872,0.017363619433766474,0.02977482222155537,0.016530692833103336,0.02131740369260244,0.017550573940272516
3210.9,0.01694531723847672,0.017533529790955415,0.02478150688217038,0.01147970552652981,0.08418898101690248,0.010004960674792335,0.006676779064840693,0.013260581909393476,0.01881827787237187,0.0037754887352396257,0.019375620765247598,0.01706672783577963,0.01349318444444944,0.02791425487688198,0.014423507762560881,0.019618104549104582,0.015191634080003697
3219.8,0.015349103078032708,0.016544353148379855,0.02463718798609803,0.004768861853551203,0.06394704832687084,0.00960241275206314,0.00785616343402664,0.00996081178817066,0.017379123323273023,0.0014504328056114304,0.017741655480883037,0.013678649543850339,0.010393150607710526,0.015690920977165908,0.011969204596735403,0.0173722491154108,0.014003217223425882
3228.7,0.013287326448292607,0.014634457973962288,0.022172521535807947,0.008041224380502286,0.10870527890675785,0.0056999676097237335,0.00870378360967401,0.012538490917954215,0.017202314436730454,0.001547604879150635,0.01819710338136776,0.01605745725709323,0.013683922651174435,0.024585068196105116,0.01337759452556574,0.01663739979891073,0.012890257296198141
3237.7,0.011995454610082397,0.013906859089163916,0.02165243453703231,0.004039061682525631,0.05600256856987026,0.0032248104011765497,0.015094935462511382,0.010724965457384678,0.014716636190889663,0.0,0.015562067897893996,0.012904565052577418,0.0069647885509886796,0.021840117041553538,0.012063859613011799,0.017192843072653844,0.013663546417615326
3246.5,0.01232328389856282,0.012642314296651197,0.021238611622682858,0.004637783557222338,0.11365584853381988,0.003557615141968575,0.01155544519443509,0.008908698951402784,0.013563417612809317,0.0,0.015692084282148692,0.011861506410430591,0.005253725304249208,0.015816739224376878,0.010630993202149717,0.013952059978342736,0.013089793485956782
