center,area,height,fwhm,sample,source
1654.5268120958826,8.365737868241697,0.1466920650006364,42.86448034434027,EM9_c,original
2988.099999987896,8.528035948816267,0.23793989698045756,26.939013391306524,EM9_c,original
3089.6708757917518,13.031836275480538,0.23492749671034274,41.69382095118836,EM9_c,original
659.7352051065338,6.5097423207432,0.07047787623891645,69.42420612762743,EM5_b,original
1087.2954034570494,8.473834274989128,0.18556519308938665,34.322853075998,EM5_b,original
1237.000000011513,14.218684724287328,0.2426869819254872,44.03650837702945,EM5_b,original
1291.4566579336972,8.910231954030055,0.10073071852859576,66.48551099510316,EM5_b,original
1471.1821481338245,1.4788015796186347,0.028484698675265298,39.020983304609175,EM5_b,original
1645.8014653220937,13.358480317290741,0.19414446626435908,51.716838907043716,EM5_b,original
2894.000000002116,1.1774260343342484,0.014719110365258668,60.1245730824121,EM5_b,original
2988.0999998289567,8.731048133603263,0.17856111239746125,36.75186923556439,EM5_b,original
3042.8695881189146,20.27720955996488,0.15462303329247867,98.56754363078011,EM5_b,original
3082.7557612050273,18.012943222121315,0.27339445051695555,49.52162854697603,EM5_b,original
655.3000000398349,7.549170229085805,3.1505780715165526,1.8009800648293304,E90_a,original
1087.3999999983134,14.99607468378307,0.3398138769544823,33.169308488966905,E90_a,original
1255.0851097060925,9.319242815603342,0.12490147504797955,56.080644136600625,E90_a,original
1290.6056557539755,9.772396720285897,0.1308421671994859,56.137529117973244,E90_a,original
1469.8793370059568,3.1295164840490814,0.05555903144019321,42.337236857666795,E90_a,original
1642.8038649491775,11.473376047692387,0.17787873810367236,48.480503462135665,E90_a,original
2874.7628791908223,1.4209332162202726,0.022986236726445522,46.46283704880904,E90_a,original
3034.3999999978855,13.842039448987524,0.217347092827354,47.868098942851276,E90_a,original
3077.7645856071863,16.81753172101113,0.28825314398653246,43.8518717857568,E90_a,original
3115.800000000443,9.683501729854491,0.13574275126591617,53.61863085491632,E90_a,original
655.3000030321704,11.874266763565949,4.84907715621683,1.8405500849968428,Ethanol,original
1089.8000000285053,14.925909598373151,0.33867787658019516,33.12484934179434,Ethanol,original
1256.0703974554585,8.498055347874832,0.12739578677970048,50.13770180297261,Ethanol,original
1292.8241122663853,10.480584602255668,0.12839226288310437,61.3545235308534,Ethanol,original
1463.8000000013672,9.541037833542957,3.9826062513176126,1.8006453335599302,Ethanol,original
1644.500504300177,11.615297709371564,0.17930478302368433,48.68984633241892,Ethanol,original
2874.4513579570325,1.247409859883156,0.02362604628153376,39.68423887215984,Ethanol,original
3036.712536427983,17.52635700134507,0.20970680858395363,62.81726963106804,Ethanol,original
3078.7165161917314,17.110128695071527,0.2840850218252837,45.269413993736286,Ethanol,original
3115.8000000000843,9.88172874840202,0.13324295655366314,55.742776997972314,Ethanol,original
660.5633701590245,3.260462124758779,0.040714137538977534,60.19131800501696,E20_a,original
1084.2051694504785,17.39930580089222,0.3614586610522711,36.18038788717803,E20_a,original
1256.7095973073112,14.054558705512946,0.14328069428170068,73.72749351429454,E20_a,original
1471.1923585422894,2.335968906988121,0.0561539041802612,31.26705907485131,E20_a,original
1643.0953623475102,11.106504431506815,0.19346627820607393,43.14913065232854,E20_a,original
3042.1672493652977,11.816048865201441,0.17368335841624558,51.13449874826918,E20_a,original
3084.2283586861004,15.619982335615077,0.2894600279635222,40.559432674156945,E20_a,original
656.9163692972381,2.877160486141526,0.04485356031682531,48.21332670557773,E60_a,original
1085.8220703466548,16.388910907553292,0.3444577844208068,35.76135974431261,E60_a,original
1254.3855861644254,12.108653638487448,0.12458910706688192,73.04924242863626,E60_a,original
1285.400000014382,8.251676663472553,0.13247725045423953,46.816703366269934,E60_a,original
1470.4680087497754,3.0239550791274574,0.05437066587659214,41.80330478945711,E60_a,original
1643.1222333491194,10.854173548439999,0.1829645836176511,44.58919816343277,E60_a,original
2881.512895231177,1.7739972008713667,0.019083140957185007,69.87197271913622,E60_a,original
3040.1453401850194,14.585136564352835,0.2003508865892914,54.71660769377357,E60_a,original
3081.6453803855006,16.171844756171442,0.29574175617752513,41.100475762322496,E60_a,original
3115.8000000000566,13.240695311508857,0.1397479114329144,71.21400306585564,E60_a,original
655.3426834902945,5.271160397425488,0.06071464686262378,65.25483431332498,EM3_a,original
1086.0502904201744,12.504205852094815,0.26255678364043666,35.79586026853027,EM3_a,original
1238.6099199887012,11.379437960884195,0.18071503348653037,47.32890566817335,EM3_a,original
1288.637111663056,8.375753599548329,0.1140178019989732,55.21424793591409,EM3_a,original
1468.4971905693421,2.0970530716033733,0.03928948074446588,40.11742648443924,EM3_a,original
1642.834283942677,13.866255843247078,0.19993036295378774,52.12911927908302,EM3_a,original
2988.09999999968,6.4588331592108,0.11948828897096593,40.62830059612651,EM3_a,original
3034.3999999963394,13.901868239917468,0.19104980076294534,54.692340869863216,EM3_a,original
3078.0260335864396,17.622555062675698,0.2852956052615421,46.427332030739734,EM3_a,original
1086.9876311891765,10.712581351179018,0.32609980250014337,24.691275779474434,E50_c,original
1287.0022467688984,7.708138098923495,0.17144515159331267,33.79280264034246,E50_c,original
3088.500000000502,10.245387935472502,0.17990754864728598,42.80346767030206,E50_c,original
655.3000000003617,5.799264702974609,2.420720582583386,1.8006454268228769,E30_a,original
1085.0390009677,17.596936925871837,0.360048579642628,36.73465016960672,E30_a,original
1278.1251630348058,13.858808244645603,0.13876482247257685,75.06654617193311,E30_a,original
1471.7994505782858,2.6749261387881873,0.05792687924551082,34.70816038559897,E30_a,original
